iter	Passed	Remaining
1667	24561	122687
1668	24576	122678
1669	24592	122670
1670	24608	122659
1671	24623	122644
1672	24637	122629
1673	24651	122611
1674	24665	122590
1675	24680	122578
1676	24695	122566
1677	24711	122558
1678	24727	122545
1679	24743	122539
1680	24758	122528
1681	24775	122522
1682	24789	122505
1683	24804	122492
1684	24819	122479
1685	24835	122467
1686	24849	122450
1687	24865	122439
1688	24879	122426
1689	24895	122414
1690	24910	122403
1691	24925	122388
1692	24940	122376
1693	24956	122367
1694	24972	122358
1695	24987	122344
1696	25002	122332
1697	25016	122312
1698	25030	122295
1699	25044	122276
1700	25059	122262
1701	25075	122251
1702	25088	122233
1703	25104	122222
1704	25119	122209
1705	25135	122202
1706	25149	122182
1707	25164	122168
1708	25178	122152
1709	25193	122137
1710	25208	122121
1711	25222	122107
1712	25240	122105
1713	25254	122089
1714	25270	122078
1715	25287	122074
1716	25302	122063
1717	25320	122062
1718	25337	122057
1719	25352	122047
1720	25368	122038
1721	25384	122027
1722	25399	122017
1723	25412	121992
1724	25426	121972
1725	25442	121967
1726	25458	121958
1727	25473	121942
1728	25487	121925
1729	25502	121909
1730	25516	121893
1731	25532	121884
1732	25547	121870
1733	25563	121861
1734	25580	121857
1735	25596	121847
1736	25613	121843
1737	25630	121838
1738	25645	121827
1739	25663	121826
1740	25680	121825
1741	25698	121823
1742	25715	121821
1743	25733	121822
1744	25751	121821
1745	25769	121823
1746	25786	121816
1747	25803	121813
1748	25818	121802
1749	25833	121788
1750	25850	121781
1751	25866	121773
1752	25883	121767
1753	25898	121756
1754	25913	121740
1755	25925	121714
1756	25939	121694
1757	25953	121677
1758	25968	121661
1759	25981	121642
1760	25995	121624
1761	26010	121609
1762	26024	121592
1763	26038	121572
1764	26053	121557
1765	26070	121556
1766	26084	121537
1767	26098	121519
1768	26112	121498
1769	26126	121481
1770	26141	121465
1771	26154	121442
1772	26170	121433
1773	26185	121422
1774	26201	121411
1775	26214	121390
1776	26228	121369
1777	26243	121357
1778	26260	121354
1779	26278	121352
1780	26298	121363
1781	26316	121361
1782	26333	121359
1783	26350	121353
1784	26366	121344
1785	26382	121337
1786	26398	121327
1787	26414	121316
1788	26430	121307
1789	26446	121297
1790	26463	121293
1791	26478	121283
1792	26493	121269
1793	26509	121259
1794	26524	121246
1795	26538	121227
1796	26552	121209
1797	26566	121189
1798	26580	121170
1799	26593	121146
1800	26607	121129
1801	26623	121118
1802	26638	121107
1803	26656	121104
1804	26674	121105
1805	26690	121098
1806	26707	121092
1807	26724	121087
1808	26740	121079
1809	26757	121073
1810	26775	121071
1811	26793	121075
1812	26813	121081
1813	26835	121101
1814	26855	121109
1815	26874	121112
1816	26894	121123
1817	26913	121124
1818	26932	121129
1819	26948	121121
1820	26965	121113
1821	26982	121111
1822	26998	121102
1823	27018	121110
1824	27036	121108
1825	27052	121098
1826	27068	121089
1827	27084	121078
1828	27100	121069
1829	27116	121063
1830	27133	121057
1831	27147	121038
1832	27165	121036
1833	27179	121017
1834	27198	121024
1835	27215	121019
1836	27231	121007
1837	27247	120999
1838	27264	120993
1839	27281	120987
1840	27297	120978
1841	27313	120967
1842	27330	120964
1843	27348	120961
1844	27365	120956
1845	27383	120954
1846	27400	120951
1847	27417	120945
1848	27435	120945
1849	27451	120936
1850	27469	120934
1851	27485	120925
1852	27502	120918
1853	27518	120911
1854	27534	120900
1855	27551	120892
1856	27567	120884
1857	27580	120861
1858	27593	120839
1859	27607	120818
1860	27621	120800
1861	27637	120791
1862	27653	120780
1863	27670	120777
1864	27687	120771
1865	27703	120762
1866	27718	120745
1867	27735	120740
1868	27751	120732
1869	27768	120727
1870	27785	120718
1871	27800	120708
1872	27816	120696
1873	27832	120685
1874	27848	120677
1875	27866	120674
1876	27883	120670
1877	27901	120668
1878	27918	120662
1879	27935	120656
1880	27952	120652
1881	27970	120649
1882	27987	120646
1883	28005	120641
1884	28022	120636
1885	28041	120640
1886	28057	120632
1887	28073	120622
1888	28090	120614
1889	28106	120604
1890	28123	120597
1891	28140	120592
1892	28156	120583
1893	28174	120581
1894	28192	120578
1895	28209	120574
1896	28227	120571
1897	28244	120567
1898	28261	120561
1899	28276	120547
1900	28292	120536
1901	28311	120541
1902	28327	120530
1903	28343	120520
1904	28359	120508
1905	28374	120496
1906	28392	120493
1907	28407	120480
1908	28425	120475
1909	28441	120464
1910	28455	120449
1911	28470	120434
1912	28486	120421
1913	28500	120403
1914	28515	120390
1915	28530	120378
1916	28546	120367
1917	28561	120352
1918	28577	120342
1919	28591	120322
1920	28607	120314
1921	28623	120300
1922	28638	120288
1923	28653	120272
1924	28667	120252
1925	28680	120233
1926	28694	120215
1927	28711	120205
1928	28727	120195
1929	28742	120182
1930	28756	120162
