iter	RMSE
463	1.890339787
464	1.888526856
465	1.888464627
466	1.887839051
467	1.887476537
468	1.885644691
469	1.885296421
470	1.885240152
471	1.884690413
472	1.884477682
473	1.884115974
474	1.88399621
475	1.883143199
476	1.88308109
477	1.882781441
478	1.882277954
479	1.881906945
480	1.881773256
481	1.881620523
482	1.881281544
483	1.88097704
484	1.880741151
485	1.880247783
486	1.879987205
487	1.879845516
488	1.879794307
489	1.879743416
490	1.879548696
491	1.879498262
492	1.879103194
493	1.879052462
494	1.878551755
495	1.878430872
496	1.878112807
497	1.877909302
498	1.876014451
499	1.875635327
500	1.875357336
501	1.874385315
502	1.873913289
503	1.873483689
504	1.873247201
505	1.871523432
506	1.871469914
507	1.869568159
508	1.867562007
509	1.866930558
510	1.866477681
511	1.864662276
512	1.86425727
513	1.862872012
514	1.86246235
515	1.862267495
516	1.862221603
517	1.862015302
518	1.861963883
519	1.861847329
520	1.861605567
521	1.861438145
522	1.861106655
523	1.860868113
524	1.860465597
525	1.859910017
526	1.859791688
527	1.859533683
528	1.859238568
529	1.857684794
530	1.857241901
531	1.856938576
532	1.856341947
533	1.856162688
534	1.855874896
535	1.855816511
536	1.85438678
537	1.854342772
538	1.854299754
539	1.854256408
540	1.854212275
541	1.852640584
542	1.851355838
543	1.850629437
544	1.850273475
545	1.849589744
546	1.848270767
547	1.848227381
548	1.846836469
549	1.846146785
550	1.845695467
551	1.845252403
552	1.844707399
553	1.844280452
554	1.8440898
555	1.843721747
556	1.843497339
557	1.841717812
558	1.841529794
559	1.841220344
560	1.840913623
561	1.840178509
562	1.84005345
563	1.838985516
564	1.838658026
565	1.838325395
566	1.838191447
567	1.838150724
568	1.837438764
569	1.837172243
570	1.837130701
571	1.837044404
572	1.836750349
573	1.836319782
574	1.836209168
575	1.83558155
576	1.835484969
577	1.833770385
578	1.833629928
579	1.833516031
580	1.833449997
581	1.831972324
582	1.831915543
583	1.830370107
584	1.830039273
585	1.829236622
586	1.829197837
587	1.82916081
588	1.82912295
589	1.829084998
590	1.829043153
591	1.828806922
592	1.828202342
593	1.827874797
594	1.827838873
595	1.827625356
596	1.825887
597	1.82556921
598	1.825112589
599	1.824262841
600	1.824040682
601	1.823210211
602	1.823055484
603	1.822559036
604	1.822520291
605	1.822485241
606	1.822356018
607	1.822170582
608	1.820420906
609	1.820171918
610	1.819765577
611	1.817965405
612	1.817605094
613	1.817342051
614	1.815608928
615	1.814543454
616	1.814513766
617	1.814480207
618	1.813221261
619	1.812561265
620	1.812368356
621	1.811954952
622	1.811759512
623	1.811727231
624	1.811695207
625	1.811507513
626	1.811000566
627	1.81096507
628	1.809209746
629	1.808810013
630	1.808560361
631	1.808515037
632	1.8080819
633	1.808051169
634	1.80802037
635	1.80787959
636	1.807608906
637	1.807249081
638	1.806526037
639	1.80609458
640	1.805826783
641	1.805796475
642	1.804359672
643	1.804329832
644	1.803953642
645	1.803704087
646	1.80256091
647	1.801889508
648	1.800223518
649	1.79980806
650	1.798338611
651	1.79818415
652	1.796964968
653	1.796516511
654	1.796474766
655	1.796195781
656	1.796079983
657	1.794862281
658	1.794831132
659	1.794803458
660	1.794771987
661	1.794493768
662	1.794353417
663	1.793195063
664	1.792898231
665	1.792868725
666	1.7925035
667	1.792472092
668	1.792442945
669	1.792103701
670	1.792067424
671	1.791594409
672	1.791013868
673	1.79072387
674	1.790696266
675	1.790584231
676	1.790042932
677	1.789963465
678	1.789937882
679	1.789736992
680	1.789290212
681	1.7883962
682	1.788221965
683	1.788194338
684	1.787995415
685	1.787558694
686	1.787533473
687	1.787508273
688	1.787304904
689	1.787124923
690	1.786891648
691	1.786774692
692	1.786662034
693	1.78631814
694	1.786215465
695	1.786183179
696	1.786158889
697	1.786122272
698	1.786071725
699	1.785634276
700	1.785537012
701	1.785151269
702	1.785068279
703	1.784810277
704	1.784289156
705	1.78378193
706	1.783320799
707	1.783238916
708	1.783211412
709	1.783181396
710	1.783041378
711	1.782850775
712	1.782233872
713	1.782210142
714	1.782020831
715	1.781997259
716	1.781971991
717	1.781516848
718	1.781493055
719	1.781460348
720	1.780283014
721	1.780098954
722	1.780074748
723	1.778953715
724	1.77880866
725	1.778549977
726	1.778527858
727	1.778504455
728	1.777302749
729	1.776926567
730	1.776901453
731	1.776144542
732	1.775688177
733	1.774827994
734	1.774806631
735	1.774445792
736	1.77393045
737	1.773901184
738	1.773177407
739	1.773152945
740	1.771924154
741	1.771573738
742	1.771228029
743	1.771207051
744	1.771186694
745	1.771157138
746	1.770706283
747	1.770680169
748	1.770254049
749	1.769493319
750	1.769472239
751	1.768631058
752	1.768030031
753	1.767919463
754	1.767130453
755	1.766795428
756	1.766477107
757	1.766456461
758	1.766180609
759	1.765799572
760	1.764588361
761	1.764568846
762	1.763881692
763	1.763375343
764	1.761999426
765	1.761977167
766	1.761956605
767	1.761937836
768	1.760602316
769	1.760580826
770	1.760562675
771	1.760541601
772	1.759324717
773	1.758251644
774	1.758115691
775	1.758096492
776	1.758079136
777	1.758061883
778	1.758041771
779	1.756922238
780	1.755623705
781	1.755604912
782	1.754991158
783	1.754838701
784	1.754820899
785	1.754201776
786	1.753978095
787	1.753955415
788	1.753939554
789	1.752535254
790	1.751964232
791	1.751164079
792	1.75114746
793	1.751126888
794	1.750584797
795	1.750484713
796	1.750131191
797	1.750116128
798	1.74981071
799	1.749509769
800	1.749494365
801	1.748899295
802	1.748877403
803	1.748762145
804	1.748383543
805	1.74781236
806	1.746607493
807	1.746401269
808	1.745924505
809	1.745904059
810	1.745616017
811	1.745599875
812	1.745290114
813	1.744509015
814	1.744305662
815	1.742821613
816	1.741698168
817	1.741381053
818	1.74136452
819	1.740193754
820	1.739915394
821	1.739901662
822	1.739242528
823	1.738536406
824	1.737832772
825	1.737591325
826	1.737155966
827	1.736419597
828	1.736406184
829	1.735194496
830	1.733989709
831	1.733976835
832	1.733175696
833	1.732838324
834	1.732257491
835	1.731995954
836	1.731803744
837	1.731387469
838	1.731374321
839	1.73130943
840	1.730170144
841	1.730157679
842	1.729134149
843	1.729119046
844	1.728406941
845	1.728394662
846	1.728380288
847	1.727396843
848	1.726956705
849	1.726622
850	1.725596762
851	1.725340898
852	1.725329346
853	1.724910066
854	1.724898646
855	1.724268905
856	1.72387081
857	1.723859445
858	1.723843106
859	1.723830697
860	1.723292023
861	1.722692205
862	1.722677453
863	1.721444947
864	1.721430573
865	1.720621242
866	1.720607458
867	1.720293649
868	1.720282795
869	1.720113941
870	1.719894618
871	1.719747132
872	1.718599191
873	1.717416056
874	1.717405628
875	1.71645137
876	1.715394785
877	1.715385064
878	1.71505568
879	1.714312224
880	1.713300404
881	1.713092864
882	1.713077753
883	1.713065724
884	1.713027465
885	1.711977448
886	1.711965138
887	1.711955658
888	1.711944125
889	1.710819349
890	1.710809208
891	1.709952288
892	1.708850771
893	1.707853095
894	1.707151184
895	1.706686823
896	1.706485548
897	1.705569502
898	1.705558727
899	1.705097641
900	1.704102948
901	1.704094865
902	1.703724279
903	1.702824045
904	1.70280719
905	1.702258243
906	1.70225007
907	1.70128529
908	1.700974503
909	1.70078027
910	1.700249711
911	1.699584504
912	1.698965492
913	1.698486243
914	1.697593846
915	1.697582433
916	1.697425151
917	1.697154293
918	1.6969208
919	1.696055611
920	1.695432674
921	1.695401461
922	1.695290266
923	1.694284898
924	1.694119874
925	1.693838756
926	1.693531707
927	1.693524451
928	1.69288463
929	1.692449612
930	1.692439881
931	1.691558811
932	1.691545055
933	1.691113983
934	1.691102744
935	1.690077063
936	1.689380192
937	1.689003259
938	1.688994231
939	1.688983401
940	1.688203735
941	1.688195931
942	1.688075697
943	1.687755884
944	1.687747447
945	1.687568466
946	1.687559619
947	1.687231388
948	1.687224422
949	1.687123939
950	1.686912354
951	1.686718317
952	1.686003991
953	1.685338433
954	1.684538017
955	1.684196762
956	1.683516908
957	1.682681439
958	1.682206063
959	1.682033244
960	1.682025388
961	1.681811559
962	1.681293722
963	1.681284123
964	1.681020371
965	1.680348109
966	1.679739922
967	1.679022252
968	1.678683271
969	1.678674401
970	1.6780774
971	1.677468482
972	1.677016167
973	1.676633716
974	1.676018575
975	1.675150646
976	1.674220443
977	1.673922168
978	1.673584699
979	1.673233772
980	1.672937492
981	1.672253756
982	1.671999881
983	1.671043071
984	1.670076335
985	1.669485845
986	1.6689244
987	1.668354685
988	1.668148296
989	1.667812643
990	1.667308522
991	1.667018505
992	1.666174686
993	1.665501797
994	1.664959621
995	1.664211771
996	1.663771229
997	1.663350786
998	1.662899204
999	1.662341775
1000	1.661625365
1001	1.661068037
1002	1.660420885
1003	1.659738123
1004	1.659430121
1005	1.658643313
1006	1.658266989
1007	1.657360195
1008	1.656595895
1009	1.655942079
1010	1.655163244
1011	1.654252916
1012	1.65361735
1013	1.652963166
1014	1.652479825
1015	1.651981756
1016	1.651443115
1017	1.651017929
1018	1.650538207
1019	1.650260304
1020	1.650034038
1021	1.649871714
1022	1.649104871
1023	1.649097439
1024	1.648450743
1025	1.648049622
1026	1.647352335
1027	1.646667283
1028	1.646435332
1029	1.645971945
1030	1.645709456
1031	1.645071359
1032	1.644469254
1033	1.644250985
1034	1.64350469
1035	1.642680682
1036	1.642102376
1037	1.642020545
1038	1.641455141
1039	1.641449232
1040	1.641135267
1041	1.640453585
1042	1.640199154
1043	1.640034976
1044	1.640026023
1045	1.639428385
1046	1.638708355
1047	1.638701947
1048	1.638695431
1049	1.638489016
1050	1.63828549
1051	1.637774052
1052	1.637303864
1053	1.637056995
1054	1.636503124
1055	1.635759259
1056	1.635142033
1057	1.634672531
1058	1.634669131
1059	1.634665789
1060	1.634501829
1061	1.634016417
1062	1.633522352
1063	1.633161228
1064	1.632835461
1065	1.632679132
1066	1.63235066
1067	1.632345631
1068	1.632095018
1069	1.631711723
1070	1.631159951
1071	1.63075139
1072	1.630284945
1073	1.629708838
1074	1.629705819
1075	1.628728905
1076	1.628472734
1077	1.627568806
1078	1.627047214
1079	1.626509251
1080	1.625578439
1081	1.624998918
1082	1.624850487
1083	1.624352458
1084	1.624188197
1085	1.623948464
1086	1.623507505
1087	1.623154257
1088	1.622801659
1089	1.622787246
1090	1.622303312
1091	1.62218686
1092	1.622182584
1093	1.62192993
1094	1.621925546
1095	1.621778355
1096	1.621340723
1097	1.621023834
1098	1.620334744
1099	1.619965926
1100	1.619503214
1101	1.619406531
1102	1.618726208
1103	1.618429038
1104	1.618136157
1105	1.617856114
1106	1.617272003
1107	1.616598451
1108	1.616453223
1109	1.615694207
1110	1.615133731
1111	1.614617427
1112	1.61461512
1113	1.614068606
1114	1.613609991
1115	1.613067302
1116	1.612228255
1117	1.611812084
1118	1.611703174
1119	1.611324929
1120	1.611164398
1121	1.611024609
1122	1.610896232
1123	1.610761814
1124	1.610515883
1125	1.609996308
1126	1.609608808
1127	1.609559274
1128	1.609415826
1129	1.608999526
1130	1.608303548
1131	1.608061666
1132	1.60804254
1133	1.60786761
1134	1.607723006
1135	1.607220304
1136	1.606795553
1137	1.606389318
1138	1.606248578
1139	1.60592624
1140	1.605583819
1141	1.605104667
1142	1.604679034
1143	1.60435288
1144	1.603924754
1145	1.603653395
1146	1.603329343
1147	1.603190802
1148	1.602671887
1149	1.602162552
1150	1.601437285
1151	1.601177474
1152	1.600757334
1153	1.600347377
1154	1.599899043
1155	1.599515295
1156	1.598922235
1157	1.598414356
1158	1.597937643
1159	1.597815891
1160	1.597487784
1161	1.597093359
1162	1.596845755
1163	1.596188226
1164	1.595550428
1165	1.595416495
1166	1.595247152
1167	1.595126505
1168	1.594616804
1169	1.594165973
1170	1.593916484
1171	1.593662744
1172	1.593072453
1173	1.592977887
1174	1.592849889
1175	1.592388218
1176	1.591919475
1177	1.591616543
1178	1.591600661
1179	1.591245046
1180	1.590970702
1181	1.590759857
1182	1.590436095
1183	1.590320868
1184	1.590195303
1185	1.589950623
1186	1.589565646
1187	1.589311094
1188	1.589117693
1189	1.588612331
1190	1.588270779
1191	1.588150766
1192	1.587784765
1193	1.587598296
1194	1.587481309
1195	1.587063532
1196	1.586921318
1197	1.586621231
1198	1.586210575
1199	1.585639678
1200	1.585393732
1201	1.585252246
1202	1.584812166
1203	1.584506471
1204	1.584235534
1205	1.584115078
1206	1.584040585
1207	1.583989292
1208	1.583938978
1209	1.583593426
1210	1.583241319
1211	1.583123701
1212	1.582700736
1213	1.582534586
1214	1.582153872
1215	1.58209162
1216	1.581983413
1217	1.581864201
1218	1.581629143
1219	1.581546166
1220	1.581264132
1221	1.580806167
1222	1.580527666
1223	1.580289304
1224	1.580175992
1225	1.579644236
1226	1.579440155
1227	1.579430392
1228	1.579075303
1229	1.578423596
1230	1.578176889
1231	1.578092306
1232	1.577723918
1233	1.57741384
1234	1.576950618
1235	1.576937255
1236	1.576715416
1237	1.576439699
1238	1.576163068
1239	1.576030034
1240	1.575699106
1241	1.575593922
1242	1.575231541
1243	1.575095826
1244	1.574547336
1245	1.573987897
1246	1.573667874
1247	1.573198907
1248	1.572942664
1249	1.572238924
1250	1.572111781
1251	1.571672271
1252	1.571425408
1253	1.571175483
1254	1.570618842
1255	1.570142076
1256	1.57000903
1257	1.569310278
1258	1.569130776
1259	1.568758406
1260	1.568487375
1261	1.568475244
1262	1.568304651
1263	1.568101827
1264	1.567875712
1265	1.567480572
1266	1.567268729
1267	1.567222739
1268	1.566590646
1269	1.566289736
1270	1.566155731
1271	1.565855011
1272	1.565243168
1273	1.565123375
1274	1.564812451
1275	1.564297185
1276	1.563966269
1277	1.563682107
1278	1.563491122
1279	1.56336953
1280	1.563257504
1281	1.562819081
1282	1.562570786
1283	1.562288498
1284	1.562015408
1285	1.56168858
1286	1.561579991
1287	1.561137075
1288	1.56063348
1289	1.559929708
1290	1.559816811
1291	1.55970307
1292	1.559223778
1293	1.558886287
1294	1.558780831
1295	1.558676691
1296	1.558595205
1297	1.557976401
1298	1.557699658
1299	1.557274057
1300	1.556980561
1301	1.556649429
1302	1.556449451
1303	1.556025011
1304	1.555924984
1305	1.555660765
1306	1.555561731
1307	1.555061117
1308	1.55496372
1309	1.554642022
1310	1.554395645
1311	1.553804704
1312	1.553501643
1313	1.553158012
1314	1.552755038
1315	1.552625849
1316	1.552512373
1317	1.552286536
1318	1.551741488
1319	1.551451497
1320	1.551363021
1321	1.551352325
1322	1.55119587
1323	1.550629096
1324	1.550211473
1325	1.550014088
1326	1.549512552
1327	1.549027279
1328	1.548735765
1329	1.548447586
1330	1.548354533
1331	1.548258715
1332	1.548165504
1333	1.547801253
1334	1.547451534
1335	1.546933942
1336	1.546853846
1337	1.546652029
1338	1.546416235
1339	1.546321111
1340	1.54622137
1341	1.546190265
1342	1.545910452
1343	1.545543308
1344	1.545533094
1345	1.545522964
1346	1.545400092
1347	1.545152124
1348	1.544910367
1349	1.544640461
1350	1.5443682
1351	1.544277969
1352	1.544144466
1353	1.544050421
1354	1.543878046
1355	1.543869296
1356	1.543625046
1357	1.543542365
1358	1.543036842
1359	1.54242386
1360	1.542333299
1361	1.542023233
1362	1.541691436
1363	1.541579645
1364	1.541375305
1365	1.541097179
1366	1.540853532
1367	1.540591929
1368	1.540505799
1369	1.540228312
1370	1.539721306
1371	1.539275332
1372	1.539192177
1373	1.539110298
1374	1.538547837
1375	1.538462041
1376	1.537870252
1377	1.537798021
1378	1.537287752
1379	1.537208897
1380	1.537200165
1381	1.537190534
1382	1.537098937
1383	1.536909634
1384	1.536625846
1385	1.536443337
1386	1.536146998
1387	1.535645299
1388	1.535602212
1389	1.535593654
1390	1.534944138
1391	1.534695722
1392	1.534429216
1393	1.534143076
1394	1.533629328
1395	1.533471205
1396	1.533224344
1397	1.533166622
1398	1.532741879
1399	1.532255028
1400	1.532014161
1401	1.532005021
1402	1.531934299
1403	1.531701947
1404	1.531517281
1405	1.531243876
1406	1.531025865
1407	1.530794023
1408	1.53071164
1409	1.530436892
1410	1.530173598
1411	1.530148972
1412	1.529672674
1413	1.529546646
1414	1.529480118
1415	1.529312886
1416	1.529152286
1417	1.529083709
1418	1.528952833
1419	1.528887491
1420	1.528455469
1421	1.52819434
1422	1.52811849
1423	1.528020467
1424	1.527553659
1425	1.5272785
1426	1.527197291
1427	1.52701519
1428	1.526776515
1429	1.52668212
1430	1.526511915
1431	1.52629937
1432	1.52614324
1433	1.525670303
1434	1.525361745
1435	1.525278333
1436	1.525174502
1437	1.524952259
1438	1.524798453
1439	1.524318043
1440	1.524079714
1441	1.523860241
1442	1.523818997
1443	1.523749271
1444	1.523393193
1445	1.523219519
1446	1.523169078
1447	1.523141712
1448	1.522892108
1449	1.52282117
1450	1.522573563
1451	1.522269339
1452	1.522086311
1453	1.521996292
1454	1.521772811
1455	1.521708562
1456	1.52152921
1457	1.521312618
1458	1.521246663
1459	1.521146737
1460	1.521099632
1461	1.521079742
1462	1.520944032
1463	1.520750658
1464	1.520529971
1465	1.520022498
1466	1.519825418
1467	1.519489322
1468	1.519255488
1469	1.519056818
1470	1.518992806
1471	1.518572023
1472	1.518344345
1473	1.518157656
1474	1.517953636
1475	1.517808799
1476	1.517578289
1477	1.517515347
1478	1.517191377
1479	1.516958571
1480	1.51675928
1481	1.516697374
1482	1.516269317
1483	1.515784354
1484	1.515265898
1485	1.515202833
1486	1.514974731
1487	1.514845861
1488	1.514774851
1489	1.51455811
1490	1.514248832
1491	1.514180831
1492	1.51399527
1493	1.51384797
1494	1.513602574
1495	1.513143439
1496	1.51277614
1497	1.512550494
1498	1.512381174
1499	1.512250504
1500	1.512244203
1501	1.512216165
1502	1.512033989
1503	1.511939395
1504	1.511729154
1505	1.511331229
1506	1.511304814
1507	1.511093949
1508	1.510907355
1509	1.510541938
1510	1.510106714
1511	1.50964828
1512	1.509641135
1513	1.509635092
1514	1.509435671
1515	1.509021502
1516	1.508902447
1517	1.508833157
1518	1.508772816
1519	1.50832378
1520	1.508149312
1521	1.507895099
1522	1.50775493
1523	1.507713556
1524	1.507538717
1525	1.507391613
1526	1.507118907
1527	1.506646379
1528	1.506202555
1529	1.506157961
1530	1.505842709
1531	1.505814724
1532	1.505636085
1533	1.5054394
1534	1.505267714
1535	1.50520943
1536	1.50518264
1537	1.505032474
1538	1.504931642
1539	1.504845537
1540	1.504473099
1541	1.504467458
1542	1.504225573
1543	1.503830022
1544	1.503818886
1545	1.503801864
1546	1.503657282
1547	1.503412309
1548	1.503391457
1549	1.503298209
1550	1.503058762
1551	1.502862789
1552	1.502806843
1553	1.502801828
1554	1.502752189
1555	1.502690667
1556	1.502685053
1557	1.502472663
1558	1.502165117
1559	1.501997472
1560	1.501557891
1561	1.50155049
1562	1.501392199
1563	1.501338561
1564	1.501112026
1565	1.500919952
1566	1.500489239
1567	1.500436451
1568	1.500031469
1569	1.499901467
1570	1.4996928
1571	1.499465543
1572	1.499387118
1573	1.499381898
1574	1.499204395
1575	1.498867349
1576	1.498556318
1577	1.498512292
1578	1.498253298
1579	1.498248158
1580	1.498097968
1581	1.497594007
1582	1.497414808
1583	1.497409784
1584	1.497326073
1585	1.497240225
1586	1.496984613
1587	1.496980651
1588	1.496677625
1589	1.496514748
1590	1.496488165
1591	1.496482222
1592	1.496371709
1593	1.496202787
1594	1.496129464
1595	1.49610952
1596	1.496007636
1597	1.495933723
1598	1.495578405
1599	1.495528141
1600	1.495510512
1601	1.495459685
1602	1.495448814
1603	1.49530922
1604	1.495025985
1605	1.494814598
1606	1.494807392
1607	1.49461468
1608	1.49459777
1609	1.494532984
1610	1.494498649
1611	1.494173779
1612	1.49404061
1613	1.494010251
1614	1.493821298
1615	1.493626358
1616	1.493447454
1617	1.492907241
1618	1.492776447
1619	1.492444185
1620	1.492205245
1621	1.491865905
1622	1.491849062
1623	1.491605725
1624	1.491567405
1625	1.491259525
1626	1.491205193
1627	1.491042615
1628	1.490972222
1629	1.490878859
1630	1.490609988
1631	1.490196855
1632	1.490179496
1633	1.490006491
1634	1.489980254
1635	1.489803938
1636	1.489659952
1637	1.48962737
1638	1.489595242
1639	1.48932479
1640	1.48927642
1641	1.489260052
1642	1.489033611
1643	1.488375368
1644	1.488369068
1645	1.488165507
1646	1.488113624
1647	1.48768511
1648	1.487548462
1649	1.487396664
1650	1.487056411
1651	1.487050627
1652	1.486946665
1653	1.486942157
1654	1.486911418
1655	1.486485087
1656	1.486391798
1657	1.486222376
1658	1.486043391
1659	1.485472988
1660	1.485105006
1661	1.485007604
1662	1.48491134
1663	1.484881083
1664	1.484646791
