iter	Passed	Remaining
1651	27917	141076
1652	27934	141056
1653	27950	141037
1654	27967	141021
1655	27984	141002
1656	28003	140999
1657	28020	140980
1658	28036	140958
1659	28053	140942
1660	28070	140925
1661	28085	140902
1662	28101	140879
1663	28117	140858
1664	28134	140841
1665	28169	140915
1666	28189	140914
1667	28205	140894
1668	28222	140874
1669	28237	140850
1670	28254	140831
1671	28271	140814
1672	28286	140790
1673	28302	140768
1674	28318	140745
1675	28335	140728
1676	28351	140711
1677	28369	140698
1678	28385	140677
1679	28402	140657
1680	28418	140637
1681	28434	140617
1682	28452	140606
1683	28468	140585
1684	28486	140571
1685	28502	140552
1686	28519	140535
1687	28535	140514
1688	28553	140501
1689	28569	140483
1690	28586	140465
1691	28603	140449
1692	28620	140432
1693	28636	140410
1694	28652	140390
1695	28668	140368
1696	28684	140345
1697	28700	140326
1698	28717	140306
1699	28735	140295
1700	28752	140279
1701	28769	140261
1702	28786	140246
1703	28803	140230
1704	28819	140208
1705	28835	140186
1706	28851	140167
1707	28867	140147
1708	28884	140129
1709	28900	140108
1710	28916	140087
1711	28932	140065
1712	28948	140046
1713	28965	140028
1714	28982	140010
1715	28999	139994
1716	29015	139973
1717	29031	139953
1718	29048	139936
1719	29065	139919
1720	29081	139899
1721	29098	139883
1722	29116	139868
1723	29133	139855
1724	29150	139839
1725	29169	139831
1726	29195	139857
1727	29216	139859
1728	29233	139844
1729	29250	139827
1730	29266	139807
1731	29283	139788
1732	29299	139769
1733	29316	139751
1734	29333	139733
1735	29349	139712
1736	29365	139693
1737	29383	139679
1738	29399	139660
1739	29416	139644
1740	29436	139640
1741	29453	139626
1742	29471	139611
1743	29487	139593
1744	29505	139582
1745	29522	139565
1746	29539	139547
1747	29555	139527
1748	29572	139510
1749	29590	139498
1750	29607	139480
1751	29623	139458
1752	29639	139440
1753	29656	139423
1754	29672	139401
1755	29688	139380
1756	29705	139363
1757	29722	139347
1758	29740	139336
1759	29758	139322
1760	29774	139304
1761	29791	139285
1762	29807	139267
1763	29824	139246
1764	29840	139228
1765	29857	139211
1766	29874	139194
1767	29889	139167
1768	29905	139147
1769	29920	139123
1770	29937	139104
1771	29953	139084
1772	29970	139066
1773	29990	139066
1774	30007	139046
1775	30023	139028
1776	30041	139014
1777	30057	138995
1778	30074	138977
1779	30091	138962
1780	30110	138955
1781	30130	138952
1782	30149	138944
1783	30165	138924
1784	30182	138906
1785	30199	138892
1786	30221	138899
1787	30242	138898
1788	30258	138878
1789	30274	138859
1790	30291	138841
1791	30308	138823
1792	30324	138801
1793	30340	138781
1794	30356	138762
1795	30373	138745
1796	30389	138725
1797	30406	138705
1798	30429	138715
1799	30445	138695
1800	30461	138673
1801	30477	138654
1802	30495	138643
1803	30512	138625
1804	30529	138607
1805	30545	138587
1806	30562	138571
1807	30577	138546
1808	30594	138528
1809	30611	138511
1810	30628	138495
1811	30644	138475
1812	30660	138452
1813	30675	138428
1814	30690	138405
1815	30707	138386
1816	30723	138367
1817	30740	138349
1818	30756	138326
1819	30772	138305
1820	30787	138282
1821	30804	138263
1822	30819	138240
1823	30835	138220
1824	30851	138197
1825	30868	138179
1826	30884	138159
1827	30900	138140
1828	30916	138117
1829	30932	138095
1830	30948	138077
1831	30964	138057
1832	30981	138039
1833	30997	138019
1834	31014	138002
1835	31031	137987
1836	31048	137968
1837	31065	137950
1838	31081	137929
1839	31097	137909
1840	31113	137889
1841	31129	137869
1842	31147	137857
1843	31163	137835
1844	31180	137818
1845	31196	137798
1846	31213	137780
1847	31235	137786
1848	31257	137791
1849	31273	137771
1850	31289	137750
1851	31304	137727
1852	31321	137709
1853	31339	137699
1854	31358	137688
1855	31375	137674
1856	31391	137654
1857	31408	137635
1858	31425	137619
1859	31444	137613
1860	31461	137594
1861	31477	137573
1862	31493	137555
1863	31510	137536
1864	31527	137521
1865	31544	137503
1866	31560	137484
1867	31579	137473
1868	31595	137456
1869	31612	137436
1870	31628	137415
1871	31644	137396
1872	31660	137376
1873	31677	137357
1874	31693	137338
1875	31709	137318
1876	31725	137298
1877	31741	137276
1878	31757	137257
1879	31773	137236
1880	31790	137216
1881	31806	137197
1882	31822	137177
1883	31839	137159
1884	31854	137135
1885	31871	137116
1886	31888	137100
1887	31904	137081
1888	31920	137060
1889	31937	137043
1890	31954	137025
1891	31975	137027
1892	31991	137008
1893	32011	137002
1894	32027	136983
1895	32044	136964
1896	32061	136949
1897	32077	136930
1898	32093	136909
1899	32111	136895
1900	32130	136890
1901	32148	136874
1902	32164	136857
1903	32183	136846
1904	32199	136827
1905	32216	136810
1906	32234	136798
1907	32255	136796
1908	32277	136801
1909	32295	136789
1910	32312	136772
1911	32328	136753
1912	32344	136730
1913	32362	136719
1914	32378	136697
1915	32395	136682
1916	32412	136666
1917	32428	136647
1918	32445	136628
1919	32462	136611
1920	32479	136594
1921	32495	136576
1922	32512	136560
1923	32529	136544
1924	32546	136527
1925	32563	136507
1926	32579	136488
1927	32595	136469
1928	32612	136451
1929	32629	136435
1930	32646	136419
1931	32662	136399
1932	32679	136382
1933	32695	136360
1934	32712	136342
1935	32728	136323
1936	32744	136303
1937	32761	136288
1938	32778	136271
1939	32794	136250
1940	32811	136232
1941	32827	136212
1942	32844	136193
1943	32860	136174
1944	32877	136157
1945	32894	136140
1946	32910	136120
1947	32926	136101
1948	32943	136083
1949	32960	136067
1950	32977	136051
1951	32993	136031
1952	33010	136013
1953	33027	135995
1954	33043	135977
1955	33059	135958
1956	33076	135938
1957	33093	135922
1958	33110	135906
1959	33129	135896
1960	33145	135878
1961	33162	135859
1962	33178	135838
1963	33195	135822
1964	33211	135803
1965	33227	135784
1966	33244	135764
1967	33260	135745
1968	33280	135741
1969	33304	135755
1970	33322	135740
1971	33339	135723
1972	33355	135705
1973	33373	135691
1974	33389	135669
1975	33406	135653
1976	33422	135633
1977	33438	135614
1978	33454	135594
1979	33471	135574
1980	33488	135559
1981	33505	135543
1982	33522	135526
1983	33539	135511
1984	33556	135493
1985	33574	135481
1986	33591	135464
1987	33609	135450
1988	33626	135435
1989	33642	135415
1990	33658	135395
1991	33674	135374
1992	33691	135356
1993	33708	135339
1994	33724	135318
1995	33740	135300
1996	33757	135283
1997	33774	135267
1998	33790	135247
1999	33808	135232
2000	33824	135211
2001	33841	135195
2002	33857	135177
2003	33874	135160
2004	33892	135148
2005	33909	135129
2006	33924	135108
2007	33943	135096
2008	33960	135082
2009	33977	135064
2010	33995	135051
2011	34011	135032
2012	34028	135015
2013	34045	134997
2014	34061	134979
2015	34078	134961
2016	34094	134942
2017	34112	134928
2018	34128	134909
2019	34144	134888
2020	34161	134869
2021	34177	134852
2022	34193	134830
2023	34210	134811
2024	34227	134798
2025	34244	134779
2026	34260	134761
2027	34276	134740
2028	34293	134721
2029	34317	134735
2030	34338	134732
2031	34355	134715
2032	34371	134696
2033	34387	134677
2034	34404	134659
2035	34421	134644
2036	34437	134623
2037	34455	134607
2038	34471	134587
2039	34487	134568
2040	34504	134551
2041	34520	134532
2042	34536	134512
2043	34553	134493
2044	34569	134473
2045	34586	134457
2046	34601	134433
2047	34617	134414
2048	34634	134397
2049	34650	134377
2050	34667	134360
2051	34684	134344
2052	34701	134324
2053	34717	134306
2054	34733	134285
2055	34749	134266
2056	34765	134246
2057	34782	134228
2058	34798	134209
2059	34815	134191
2060	34831	134170
2061	34848	134153
2062	34863	134132
2063	34880	134115
2064	34897	134096
2065	34913	134078
2066	34930	134061
2067	34947	134042
2068	34964	134029
2069	34980	134008
2070	34997	133989
2071	35013	133971
2072	35030	133955
2073	35047	133937
2074	35064	133919
2075	35081	133903
2076	35099	133893
2077	35116	133875
2078	35133	133858
2079	35150	133842
2080	35166	133820
2081	35182	133802
2082	35199	133784
2083	35215	133764
2084	35231	133744
2085	35248	133726
2086	35265	133710
2087	35283	133698
2088	35299	133679
2089	35316	133661
2090	35338	133665
2091	35359	133662
2092	35375	133642
2093	35392	133628
2094	35409	133610
2095	35426	133594
2096	35443	133576
2097	35460	133558
2098	35476	133540
2099	35493	133521
2100	35510	133508
2101	35528	133493
2102	35545	133478
2103	35562	133460
2104	35580	133446
2105	35596	133429
2106	35614	133414
2107	35630	133395
2108	35647	133379
2109	35665	133364
2110	35682	133347
2111	35699	133331
2112	35716	133316
2113	35733	133300
2114	35750	133283
2115	35768	133268
2116	35785	133253
2117	35801	133234
2118	35818	133215
2119	35834	133196
2120	35851	133179
2121	35867	133158
2122	35883	133138
2123	35900	133121
2124	35916	133102
2125	35937	133099
2126	35955	133086
2127	35973	133074
2128	35991	133060
2129	36008	133045
2130	36025	133029
2131	36042	133012
2132	36059	132996
2133	36076	132977
2134	36092	132958
2135	36110	132946
2136	36126	132926
2137	36143	132910
2138	36160	132894
2139	36177	132876
2140	36193	132856
2141	36210	132841
2142	36227	132824
2143	36244	132807
2144	36260	132787
2145	36277	132769
2146	36294	132753
2147	36311	132737
2148	36329	132722
2149	36352	132728
2150	36374	132729
2151	36394	132724
2152	36412	132711
2153	36429	132696
2154	36447	132682
2155	36464	132666
2156	36481	132651
2157	36499	132635
2158	36515	132617
2159	36532	132601
2160	36549	132583
2161	36565	132564
2162	36582	132546
2163	36599	132528
2164	36616	132512
2165	36632	132493
2166	36659	132513
2167	36676	132497
2168	36694	132481
2169	36710	132463
2170	36727	132445
2171	36744	132430
2172	36761	132413
2173	36781	132407
2174	36799	132394
2175	36816	132378
2176	36834	132362
2177	36852	132350
2178	36869	132335
2179	36887	132322
2180	36905	132306
2181	36922	132292
2182	36940	132278
2183	36957	132260
2184	36974	132244
2185	36991	132227
2186	37008	132210
2187	37025	132193
2188	37041	132176
2189	37057	132156
2190	37073	132136
2191	37091	132122
2192	37108	132105
2193	37125	132086
2194	37142	132069
2195	37158	132051
2196	37175	132034
2197	37191	132016
2198	37208	131997
2199	37224	131978
2200	37241	131962
2201	37258	131943
2202	37275	131929
2203	37293	131913
2204	37310	131898
2205	37327	131880
2206	37344	131863
2207	37361	131847
2208	37382	131844
2209	37402	131841
2210	37420	131826
2211	37436	131805
2212	37453	131790
2213	37469	131770
2214	37486	131753
2215	37503	131736
2216	37520	131719
2217	37537	131702
2218	37554	131684
2219	37571	131668
2220	37589	131655
2221	37605	131636
2222	37621	131617
2223	37638	131598
2224	37657	131588
2225	37678	131585
2226	37693	131564
2227	37710	131547
2228	37727	131528
2229	37742	131507
2230	37759	131488
2231	37775	131470
2232	37793	131456
2233	37812	131447
2234	37828	131427
2235	37845	131409
2236	37861	131390
2237	37878	131373
2238	37895	131356
2239	37915	131350
2240	37931	131328
2241	37948	131312
2242	37965	131296
2243	37981	131278
2244	38000	131265
2245	38016	131246
2246	38033	131228
2247	38050	131214
2248	38067	131196
2249	38086	131186
2250	38102	131167
2251	38118	131147
2252	38136	131131
2253	38152	131114
2254	38169	131095
2255	38186	131078
2256	38201	131057
2257	38218	131040
2258	38235	131024
2259	38252	131006
2260	38269	130990
2261	38285	130969
2262	38303	130955
2263	38320	130938
2264	38337	130922
2265	38354	130906
2266	38372	130892
2267	38389	130877
2268	38411	130875
2269	38432	130874
2270	38449	130858
2271	38466	130839
2272	38483	130822
2273	38500	130808
2274	38517	130789
2275	38533	130770
2276	38550	130754
2277	38567	130737
2278	38584	130719
2279	38600	130700
2280	38617	130683
2281	38634	130666
2282	38650	130646
2283	38666	130625
2284	38682	130607
2285	38699	130589
2286	38715	130570
2287	38731	130550
2288	38747	130531
2289	38763	130510
2290	38779	130489
2291	38795	130470
2292	38812	130453
2293	38828	130434
2294	38845	130414
2295	38861	130395
2296	38878	130378
2297	38894	130359
2298	38911	130341
2299	38927	130324
2300	38944	130305
2301	38960	130287
2302	38977	130268
2303	38995	130254
2304	39012	130239
2305	39029	130221
2306	39046	130204
2307	39064	130191
2308	39080	130172
2309	39097	130154
2310	39113	130136
2311	39129	130116
2312	39146	130097
2313	39163	130080
2314	39179	130063
2315	39196	130045
2316	39211	130023
2317	39228	130004
2318	39244	129987
2319	39261	129968
2320	39277	129949
2321	39294	129932
2322	39311	129914
2323	39327	129894
2324	39343	129877
2325	39360	129858
2326	39376	129840
2327	39394	129824
2328	39410	129807
2329	39434	129812
2330	39455	129810
2331	39471	129790
2332	39488	129772
2333	39505	129754
2334	39521	129736
2335	39538	129720
2336	39555	129703
2337	39572	129685
2338	39589	129668
2339	39606	129650
2340	39622	129631
2341	39639	129616
2342	39657	129602
2343	39674	129585
2344	39691	129567
2345	39707	129548
2346	39723	129528
2347	39739	129509
2348	39756	129491
2349	39771	129469
2350	39788	129451
2351	39804	129433
2352	39821	129414
2353	39836	129391
2354	39852	129371
2355	39868	129353
2356	39886	129340
2357	39904	129327
2358	39921	129308
2359	39939	129295
2360	39957	129281
2361	39975	129269
2362	39993	129256
2363	40010	129240
2364	40028	129224
2365	40044	129205
2366	40062	129191
2367	40078	129171
2368	40095	129153
2369	40112	129137
2370	40127	129115
2371	40143	129095
2372	40160	129078
2373	40176	129059
2374	40193	129040
2375	40210	129024
2376	40226	129005
2377	40242	128986
2378	40259	128970
2379	40276	128950
2380	40292	128931
2381	40308	128912
2382	40325	128894
2383	40342	128880
2384	40359	128863
2385	40377	128848
2386	40394	128832
2387	40411	128814
2388	40427	128797
2389	40445	128783
2390	40472	128797
2391	40492	128789
2392	40509	128773
2393	40526	128757
2394	40542	128737
2395	40559	128721
2396	40576	128705
2397	40593	128687
2398	40610	128671
2399	40626	128651
2400	40643	128635
2401	40660	128617
2402	40677	128599
2403	40693	128580
2404	40711	128565
2405	40726	128545
2406	40743	128526
2407	40759	128508
2408	40776	128491
2409	40792	128472
2410	40809	128455
2411	40825	128433
2412	40841	128415
2413	40858	128398
2414	40874	128379
2415	40891	128360
2416	40907	128342
2417	40924	128325
2418	40941	128309
2419	40958	128290
2420	40974	128271
2421	40991	128253
2422	41007	128236
2423	41023	128216
2424	41046	128216
2425	41063	128200
2426	41080	128182
2427	41096	128163
2428	41112	128143
2429	41128	128124
2430	41144	128105
2431	41161	128089
2432	41178	128071
2433	41194	128053
2434	41214	128045
2435	41232	128030
2436	41251	128020
2437	41268	128002
2438	41285	127985
2439	41300	127964
2440	41317	127948
2441	41334	127931
2442	41351	127912
2443	41368	127895
2444	41383	127873
2445	41400	127857
2446	41417	127840
2447	41434	127822
2448	41450	127805
2449	41466	127785
2450	41489	127786
2451	41509	127780
2452	41526	127762
2453	41543	127746
2454	41560	127729
2455	41576	127709
2456	41592	127690
2457	41609	127672
2458	41625	127653
2459	41642	127634
2460	41657	127612
2461	41673	127592
2462	41689	127573
2463	41706	127555
2464	41722	127536
2465	41738	127516
2466	41755	127499
2467	41771	127480
2468	41787	127459
2469	41803	127441
2470	41820	127423
2471	41836	127404
2472	41852	127384
2473	41872	127376
2474	41888	127358
2475	41905	127340
2476	41922	127325
2477	41939	127306
2478	41955	127286
2479	41971	127268
2480	41987	127248
2481	42004	127232
2482	42021	127215
2483	42039	127202
2484	42056	127183
2485	42072	127163
2486	42088	127144
2487	42104	127127
2488	42121	127109
2489	42138	127092
2490	42155	127075
2491	42172	127058
2492	42188	127038
2493	42204	127018
2494	42220	126999
2495	42236	126980
2496	42252	126961
2497	42269	126943
2498	42286	126925
2499	42302	126906
2500	42317	126886
2501	42335	126869
2502	42351	126850
2503	42367	126830
2504	42383	126813
2505	42399	126793
2506	42416	126774
2507	42432	126755
2508	42448	126736
2509	42465	126720
2510	42484	126710
2511	42508	126714
2512	42530	126711
2513	42548	126697
2514	42564	126677
2515	42581	126661
2516	42598	126643
2517	42615	126628
2518	42632	126611
2519	42649	126593
2520	42665	126576
2521	42681	126553
2522	42697	126535
2523	42713	126515
2524	42729	126494
2525	42745	126475
2526	42760	126454
2527	42777	126437
2528	42793	126416
2529	42808	126396
2530	42826	126381
2531	42842	126362
2532	42858	126343
2533	42875	126324
2534	42891	126305
2535	42907	126287
2536	42924	126268
2537	42941	126252
2538	42958	126237
2539	42976	126221
2540	42993	126204
2541	43010	126187
2542	43026	126169
2543	43041	126148
2544	43058	126128
2545	43073	126108
2546	43090	126089
2547	43106	126071
2548	43123	126054
2549	43140	126039
2550	43157	126019
2551	43173	126000
2552	43189	125981
2553	43204	125960
2554	43220	125939
2555	43236	125921
2556	43252	125901
2557	43270	125886
2558	43287	125869
2559	43303	125851
2560	43322	125838
2561	43339	125822
2562	43355	125804
2563	43372	125785
2564	43388	125767
2565	43405	125750
2566	43422	125733
2567	43439	125717
2568	43456	125699
2569	43472	125680
2570	43491	125669
2571	43508	125654
2572	43527	125642
2573	43549	125639
2574	43572	125642
2575	43589	125624
2576	43606	125606
2577	43622	125588
2578	43639	125570
2579	43655	125552
2580	43672	125534
2581	43687	125512
2582	43704	125495
2583	43721	125479
2584	43738	125462
2585	43756	125448
2586	43772	125430
2587	43788	125410
2588	43804	125391
2589	43821	125373
2590	43837	125354
2591	43856	125344
2592	43873	125326
2593	43892	125314
2594	43907	125293
2595	43924	125275
2596	43940	125255
2597	43957	125238
2598	43973	125220
2599	43989	125201
2600	44006	125183
2601	44024	125168
2602	44040	125149
2603	44057	125133
2604	44073	125114
2605	44090	125097
2606	44106	125079
2607	44124	125063
2608	44140	125045
2609	44158	125030
2610	44174	125011
2611	44191	124994
2612	44208	124978
2613	44224	124958
2614	44240	124940
2615	44258	124925
2616	44275	124908
2617	44291	124888
2618	44307	124869
2619	44324	124852
2620	44341	124836
2621	44359	124821
2622	44376	124805
2623	44393	124790
2624	44410	124771
2625	44427	124755
2626	44444	124737
2627	44460	124719
2628	44477	124702
2629	44493	124683
2630	44510	124666
2631	44526	124647
2632	44543	124629
2633	44559	124610
2634	44581	124609
2635	44602	124601
2636	44619	124584
2637	44635	124567
2638	44652	124551
2639	44669	124531
2640	44686	124515
2641	44702	124496
2642	44718	124478
2643	44735	124460
2644	44751	124441
2645	44767	124421
2646	44784	124403
2647	44801	124388
2648	44817	124368
2649	44833	124350
2650	44851	124334
2651	44867	124315
2652	44884	124298
2653	44900	124280
2654	44916	124261
2655	44932	124242
2656	44949	124223
2657	44966	124207
2658	44982	124189
2659	44999	124172
2660	45017	124158
2661	45034	124140
2662	45051	124125
2663	45068	124107
2664	45084	124089
2665	45101	124072
2666	45118	124054
2667	45135	124038
2668	45152	124020
2669	45168	124002
2670	45186	123986
2671	45204	123973
2672	45221	123956
2673	45237	123937
2674	45254	123921
2675	45271	123905
2676	45288	123887
2677	45305	123871
2678	45321	123852
2679	45338	123834
2680	45354	123816
2681	45375	123810
2682	45392	123792
2683	45409	123775
2684	45425	123757
2685	45444	123744
2686	45461	123728
2687	45477	123708
2688	45493	123690
2689	45510	123674
2690	45528	123658
2691	45544	123640
2692	45560	123621
2693	45578	123606
2694	45598	123597
2695	45622	123599
2696	45638	123580
2697	45655	123564
2698	45672	123546
2699	45689	123531
2700	45707	123515
2701	45723	123497
2702	45739	123476
2703	45755	123458
2704	45771	123439
2705	45789	123424
2706	45806	123407
2707	45823	123391
2708	45844	123386
2709	45861	123367
2710	45883	123365
2711	45900	123347
2712	45916	123330
2713	45933	123312
2714	45949	123294
2715	45967	123278
2716	45983	123259
2717	45999	123240
2718	46016	123224
2719	46032	123204
2720	46048	123185
2721	46065	123168
2722	46082	123151
2723	46098	123133
2724	46114	123113
2725	46137	123111
2726	46153	123093
2727	46170	123076
2728	46187	123058
2729	46203	123040
2730	46220	123022
2731	46236	123003
2732	46253	122987
2733	46269	122968
2734	46287	122952
2735	46305	122939
2736	46322	122922
2737	46339	122905
2738	46356	122890
2739	46373	122873
2740	46390	122855
2741	46406	122836
2742	46423	122820
2743	46439	122800
2744	46455	122781
2745	46472	122764
2746	46488	122745
2747	46504	122726
2748	46521	122709
2749	46538	122691
2750	46554	122673
2751	46570	122654
2752	46587	122636
2753	46604	122620
2754	46630	122627
2755	46651	122621
2756	46668	122603
2757	46684	122585
2758	46700	122566
2759	46716	122546
2760	46732	122527
2761	46748	122507
2762	46764	122489
2763	46781	122470
2764	46797	122452
2765	46814	122434
2766	46830	122416
2767	46846	122396
2768	46862	122378
2769	46879	122360
2770	46895	122341
2771	46911	122323
2772	46928	122305
2773	46945	122288
2774	46962	122271
2775	46979	122255
2776	46998	122243
2777	47015	122227
2778	47031	122206
2779	47047	122188
2780	47064	122170
2781	47080	122152
2782	47097	122134
2783	47113	122116
2784	47130	122098
2785	47146	122079
2786	47162	122061
2787	47180	122047
2788	47197	122029
2789	47214	122011
2790	47230	121992
2791	47246	121974
2792	47263	121956
2793	47279	121939
2794	47296	121921
2795	47312	121902
2796	47328	121883
2797	47346	121867
2798	47362	121850
2799	47379	121832
2800	47395	121814
2801	47411	121795
2802	47428	121778
2803	47445	121760
2804	47462	121743
2805	47478	121724
2806	47494	121705
2807	47511	121690
2808	47528	121671
2809	47544	121654
2810	47561	121636
2811	47577	121615
2812	47594	121599
2813	47610	121581
2814	47626	121562
2815	47648	121557
2816	47669	121552
2817	47686	121534
2818	47702	121514
2819	47718	121495
2820	47734	121477
2821	47749	121455
2822	47765	121436
2823	47782	121419
2824	47799	121403
2825	47818	121390
2826	47834	121371
2827	47855	121364
2828	47872	121348
2829	47888	121329
2830	47906	121313
2831	47922	121295
2832	47938	121276
2833	47955	121259
2834	47972	121241
2835	47990	121227
2836	48006	121208
2837	48022	121190
2838	48039	121172
2839	48055	121154
2840	48072	121136
2841	48089	121120
2842	48106	121103
2843	48122	121084
2844	48139	121067
2845	48155	121047
2846	48172	121031
2847	48188	121012
2848	48204	120994
2849	48221	120975
2850	48237	120958
2851	48254	120940
2852	48271	120923
2853	48288	120907
2854	48304	120889
2855	48321	120871
2856	48337	120853
2857	48354	120836
2858	48371	120819
2859	48388	120801
2860	48405	120786
2861	48422	120769
2862	48439	120752
2863	48456	120734
2864	48473	120718
2865	48489	120699
2866	48505	120681
2867	48521	120661
2868	48538	120642
2869	48554	120625
2870	48571	120608
2871	48588	120590
2872	48604	120572
2873	48620	120554
2874	48637	120535
2875	48653	120516
2876	48673	120508
2877	48697	120507
2878	48713	120489
2879	48730	120471
2880	48746	120453
2881	48763	120436
2882	48780	120419
2883	48797	120402
2884	48814	120386
2885	48831	120369
2886	48847	120351
2887	48864	120334
2888	48880	120315
2889	48897	120298
2890	48914	120280
2891	48930	120261
2892	48946	120243
2893	48964	120227
2894	48982	120214
2895	48999	120196
2896	49015	120179
2897	49032	120161
2898	49048	120143
2899	49065	120125
2900	49081	120106
2901	49097	120087
2902	49113	120069
2903	49130	120051
2904	49147	120033
2905	49163	120015
2906	49179	119997
2907	49197	119982
2908	49215	119967
2909	49231	119949
2910	49249	119934
2911	49265	119915
2912	49282	119897
2913	49298	119879
2914	49314	119861
2915	49331	119843
2916	49348	119825
2917	49364	119807
2918	49381	119790
2919	49397	119772
2920	49413	119753
2921	49431	119737
2922	49448	119721
2923	49464	119703
2924	49481	119686
2925	49498	119668
2926	49514	119650
2927	49530	119630
2928	49547	119614
2929	49566	119602
2930	49582	119583
2931	49599	119565
2932	49616	119549
2933	49632	119531
2934	49649	119512
2935	49665	119494
2936	49682	119477
2937	49703	119471
2938	49725	119466
2939	49742	119449
2940	49759	119432
2941	49776	119415
2942	49797	119408
2943	49814	119392
2944	49830	119372
2945	49848	119358
2946	49865	119341
2947	49881	119323
2948	49899	119308
2949	49916	119292
2950	49933	119275
2951	49950	119257
2952	49967	119242
2953	49984	119226
2954	50002	119211
2955	50019	119194
2956	50037	119178
2957	50053	119161
2958	50071	119146
2959	50087	119126
2960	50104	119110
2961	50121	119092
2962	50137	119074
2963	50154	119058
2964	50171	119041
2965	50188	119025
2966	50205	119008
2967	50222	118990
2968	50238	118972
2969	50255	118954
2970	50271	118936
2971	50288	118917
2972	50304	118900
2973	50321	118882
2974	50338	118865
2975	50354	118846
2976	50371	118829
2977	50388	118813
2978	50405	118797
2979	50421	118779
2980	50438	118760
2981	50453	118741
2982	50470	118722
2983	50487	118706
2984	50504	118689
2985	50521	118673
2986	50538	118656
2987	50555	118638
2988	50571	118620
2989	50587	118601
2990	50606	118589
2991	50623	118572
2992	50639	118554
2993	50657	118538
2994	50674	118521
2995	50691	118504
2996	50707	118487
2997	50731	118487
2998	50753	118481
2999	50770	118463
3000	50787	118446
3001	50804	118430
3002	50820	118412
3003	50837	118395
3004	50854	118378
3005	50870	118359
3006	50888	118343
3007	50904	118326
3008	50923	118314
3009	50940	118298
3010	50957	118281
3011	50974	118262
3012	50990	118245
3013	51006	118225
3014	51022	118207
3015	51038	118188
3016	51056	118172
3017	51073	118156
3018	51089	118137
3019	51106	118119
3020	51122	118102
3021	51142	118092
3022	51162	118081
3023	51180	118066
3024	51197	118049
3025	51214	118034
3026	51232	118018
3027	51250	118003
3028	51267	117988
3029	51283	117969
3030	51299	117950
3031	51316	117934
3032	51333	117917
3033	51350	117899
3034	51367	117882
3035	51384	117866
3036	51402	117851
3037	51419	117835
3038	51437	117821
3039	51455	117805
3040	51472	117788
3041	51489	117771
3042	51506	117756
3043	51523	117739
3044	51541	117725
3045	51559	117710
3046	51576	117694
3047	51594	117678
3048	51611	117662
3049	51629	117647
3050	51647	117632
3051	51664	117615
3052	51680	117598
3053	51697	117579
3054	51714	117562
3055	51731	117546
3056	51754	117543
3057	51779	117546
3058	51796	117528
3059	51816	117517
3060	51833	117502
3061	51850	117484
3062	51867	117468
3063	51884	117451
3064	51901	117435
3065	51918	117418
3066	51934	117399
3067	51953	117386
3068	51970	117369
3069	51986	117350
3070	52002	117331
3071	52019	117315
3072	52036	117298
3073	52053	117281
3074	52070	117263
3075	52086	117245
3076	52103	117227
3077	52119	117209
3078	52136	117192
3079	52152	117174
3080	52169	117157
3081	52186	117139
3082	52203	117122
3083	52219	117104
3084	52236	117088
3085	52254	117073
3086	52271	117055
3087	52288	117039
3088	52305	117022
3089	52322	117005
3090	52338	116987
3091	52356	116972
3092	52373	116956
3093	52390	116939
3094	52407	116922
3095	52424	116904
3096	52442	116889
3097	52459	116874
3098	52476	116856
3099	52492	116838
3100	52509	116820
3101	52525	116803
3102	52543	116788
3103	52559	116768
3104	52575	116748
3105	52591	116729
3106	52607	116712
3107	52624	116695
3108	52640	116676
3109	52657	116658
3110	52673	116640
3111	52690	116623
3112	52707	116605
3113	52723	116587
3114	52739	116568
3115	52755	116550
3116	52775	116539
3117	52796	116532
3118	52816	116521
3119	52832	116501
3120	52849	116485
3121	52866	116467
3122	52882	116449
3123	52898	116431
3124	52914	116412
3125	52932	116398
3126	52949	116380
3127	52965	116362
3128	52982	116343
3129	52998	116325
3130	53015	116309
3131	53032	116292
3132	53049	116275
3133	53066	116258
3134	53082	116240
3135	53099	116223
3136	53116	116206
3137	53133	116188
3138	53149	116170
3139	53166	116153
3140	53183	116136
3141	53199	116118
3142	53216	116102
3143	53233	116084
3144	53249	116064
3145	53265	116047
3146	53282	116029
3147	53298	116011
3148	53315	115992
3149	53331	115975
3150	53348	115958
3151	53365	115941
3152	53382	115923
3153	53401	115912
3154	53419	115898
3155	53438	115885
3156	53455	115868
3157	53472	115850
3158	53488	115832
3159	53504	115814
3160	53521	115797
3161	53537	115778
3162	53554	115760
3163	53570	115741
3164	53586	115722
3165	53604	115707
3166	53621	115691
3167	53637	115673
3168	53654	115655
3169	53670	115637
3170	53686	115618
3171	53703	115601
3172	53720	115584
3173	53737	115568
3174	53759	115561
3175	53776	115544
3176	53793	115527
3177	53820	115533
3178	53841	115525
3179	53860	115512
3180	53877	115494
3181	53893	115476
3182	53912	115462
3183	53929	115447
3184	53946	115430
3185	53962	115411
3186	53978	115392
3187	53994	115373
3188	54010	115353
3189	54026	115335
3190	54042	115316
3191	54058	115298
3192	54075	115280
3193	54092	115263
3194	54109	115246
3195	54125	115228
3196	54141	115209
3197	54158	115192
3198	54174	115173
3199	54191	115156
3200	54207	115138
3201	54223	115119
3202	54240	115102
3203	54256	115084
3204	54273	115066
